simulation_id;case_directory;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;swmm_instability_warning;swmm_not_converging_percent;swmm_instability_elements;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_8581;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8581;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000239015987152;T50;NO;;YES;45.4;Node Brunnm_Fassung (45.40%), Node Brunnmuehle(Teich) (45.40%), Node Fensterstollen (45.40%), Node Gischeren (45.40%), Node Schuettstein (45.40%);14.1057;0.0263356;0.356889;0.295386
sim_8582;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8582;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000239015987152;T50;NO;;YES;60.49;Node Brunnm_Fassung (60.49%), Node Brunnmuehle(Teich) (60.49%), Node Fensterstollen (60.49%), Node Gischeren (60.49%), Node Schuettstein (60.49%);7.55623;0.0144863;0.228375;0.583072
sim_8583;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8583;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000259101364224;T50;NO;;YES;54.1;Node Brunnm_Fassung (54.10%), Node Brunnmuehle(Teich) (54.10%), Node Fensterstollen (54.10%), Node Gischeren (54.10%), Node Schuettstein (54.10%);7.25154;0.0337782;0.433806;0.547647
sim_8584;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8584;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000259101364224;T50;NO;;YES;56.69;Node Brunnm_Fassung (56.69%), Node Brunnmuehle(Teich) (56.69%), Node Fensterstollen (56.69%), Node Gischeren (56.69%), Node Schuettstein (56.69%);7.02173;0.0336595;0.433789;0.444319
sim_8585;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8585;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000259101364224;T50;NO;;YES;59.01;Node Brunnm_Fassung (59.01%), Node Brunnmuehle(Teich) (59.01%), Node Fensterstollen (59.01%), Node Gischeren (59.01%), Node Schuettstein (59.01%);7.14655;0.0337393;0.433783;0.796068
sim_8586;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8586;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000259101364224;T50;NO;;YES;55.06;Node Brunnm_Fassung (55.06%), Node Brunnmuehle(Teich) (55.06%), Node Fensterstollen (55.06%), Node Gischeren (55.06%), Node Schuettstein (55.06%);7.17222;0.0337386;0.43381;0.48692
sim_8587;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8587;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_4__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000156893383227;T50;NO;;YES;58.91;Node Brunnm_Fassung (58.91%), Node Brunnmuehle(Teich) (58.91%), Node Fensterstollen (58.91%), Node Gischeren (58.91%), Node Schuettstein (58.91%);7.01988;0.0340659;0.434046;0.692842
sim_8588;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8588;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_5__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000156893383227;T50;NO;;YES;60.49;Node Brunnm_Fassung (60.49%), Node Brunnmuehle(Teich) (60.49%), Node Fensterstollen (60.49%), Node Gischeren (60.49%), Node Schuettstein (60.49%);7.06926;0.033508;0.434008;0.679999
sim_8589;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8589;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_0;0.00013402558479;T50;NO;;YES;66.09;Node Brunnm_Fassung (66.09%), Node Brunnmuehle(Teich) (66.09%), Node Fensterstollen (66.09%), Node Gischeren (66.09%), Node Schuettstein (66.09%);6.20105;0.029525;0.469073;0.141161
sim_8590;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8590;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000654360208095;T50;NO;;YES;59.55;Node Brunnm_Fassung (59.55%), Node Brunnmuehle(Teich) (59.55%), Node Fensterstollen (59.55%), Node Gischeren (59.55%), Node Schuettstein (59.55%);7.08124;0.0335891;0.434008;0.682524
sim_8591;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8591;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1+1_7a_4;0.000163590052024;T50;NO;;YES;59.03;Node Brunnm_Fassung (59.03%), Node Brunnmuehle(Teich) (59.03%), Node Fensterstollen (59.03%), Node Gischeren (59.03%), Node Schuettstein (59.03%);7.00935;0.0338669;0.434029;0.702049
sim_8592;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8592;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1__1_7a-1_7a_1;0.00011547533084;T50;NO;;YES;59.92;Node Brunnm_Fassung (59.92%), Node Brunnmuehle(Teich) (59.92%), Node Fensterstollen (59.92%), Node Gischeren (59.92%), Node Schuettstein (59.92%);7.4004;0.0161902;0.244762;0.661711
sim_8593;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8593;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2__1_7a-1_7a_1;0.00011547533084;T50;NO;;YES;52.6;Node Brunnm_Fassung (52.60%), Node Brunnmuehle(Teich) (52.60%), Node Fensterstollen (52.60%), Node Gischeren (52.60%), Node Schuettstein (52.60%);9.22208;0.0305299;0.405689;0.598985
sim_8594;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8594;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000106523754806;T50;NO;;YES;45.6;Node Brunnm_Fassung (45.60%), Node Brunnmuehle(Teich) (45.60%), Node Fensterstollen (45.60%), Node Gischeren (45.60%), Node Schuettstein (45.60%);14.0047;0.0268443;0.356723;0.357433
sim_8595;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8595;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000106523754806;T50;NO;;YES;59.51;Node Brunnm_Fassung (59.51%), Node Brunnmuehle(Teich) (59.51%), Node Fensterstollen (59.51%), Node Gischeren (59.51%), Node Schuettstein (59.51%);7.3735;0.0144136;0.228713;0.665923
sim_8596;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8596;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.00011547533084;T50;NO;;YES;55.69;Node Brunnm_Fassung (55.69%), Node Brunnmuehle(Teich) (55.69%), Node Fensterstollen (55.69%), Node Gischeren (55.69%), Node Schuettstein (55.69%);7.10735;0.0335895;0.434042;0.631302
sim_8597;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8597;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.00011547533084;T50;NO;;YES;58.15;Node Brunnm_Fassung (58.15%), Node Brunnmuehle(Teich) (58.15%), Node Fensterstollen (58.15%), Node Gischeren (58.15%), Node Schuettstein (58.15%);6.93924;0.0335097;0.433986;0.50176
sim_8598;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8598;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.00011547533084;T50;NO;;YES;58.49;Node Brunnm_Fassung (58.49%), Node Brunnmuehle(Teich) (58.49%), Node Fensterstollen (58.49%), Node Gischeren (58.49%), Node Schuettstein (58.49%);6.99246;0.0335491;0.433981;0.903141
sim_8599;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8599;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.00011547533084;T50;NO;;YES;55.85;Node Brunnm_Fassung (55.85%), Node Brunnmuehle(Teich) (55.85%), Node Fensterstollen (55.85%), Node Gischeren (55.85%), Node Schuettstein (55.85%);7.01903;0.0335496;0.434046;0.559579
sim_8600;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8600;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000189285433329;T50;NO;;YES;72.08;Node Brunnm_Fassung (72.08%), Node Brunnmuehle(Teich) (72.08%), Node Fensterstollen (72.08%), Node Gischeren (72.08%), Node Schuettstein (72.08%);5.19544;0.0290213;0.465425;0.540754
sim_8601;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8601;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000322296818912;T50;NO;;YES;59.98;Node Brunnm_Fassung (59.98%), Node Brunnmuehle(Teich) (59.98%), Node Fensterstollen (59.98%), Node Gischeren (59.98%), Node Schuettstein (59.98%);7.1475;0.033699;0.433805;0.600728
sim_8602;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8602;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_0;0.000358583442905;T50;NO;;YES;62.58;Node Brunnm_Fassung (62.58%), Node Brunnmuehle(Teich) (62.58%), Node Fensterstollen (62.58%), Node Gischeren (62.58%), Node Schuettstein (62.58%);2.81443;0.0390527;0.508691;0.172629
sim_8603;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8603;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.00175073092712;T50;NO;;YES;73.79;Node Brunnm_Fassung (73.79%), Node Brunnmuehle(Teich) (73.79%), Node Fensterstollen (73.79%), Node Gischeren (73.79%), Node Schuettstein (73.79%);4.7446;0.0290422;0.466411;0.541897
sim_8604;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8604;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1+1_7a_4;0.000437682731781;T50;NO;;YES;72.6;Node Brunnm_Fassung (72.60%), Node Brunnmuehle(Teich) (72.60%), Node Fensterstollen (72.60%), Node Gischeren (72.60%), Node Schuettstein (72.60%);4.65685;0.0289471;0.466553;0.549859
sim_8605;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8605;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1__1_7a-1_7a_1;0.000308952516551;T50;NO;;YES;69.23;Node Brunnm_Fassung (69.23%), Node Brunnmuehle(Teich) (69.23%), Node Fensterstollen (69.23%), Node Gischeren (69.23%), Node Schuettstein (69.23%);5.33437;0.0132411;0.256128;0.539811
sim_8606;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8606;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2__1_7a-1_7a_1;0.000308952516551;T50;NO;;YES;58.85;Node Brunnm_Fassung (58.85%), Node Brunnmuehle(Teich) (58.85%), Node Fensterstollen (58.85%), Node Gischeren (58.85%), Node Schuettstein (58.85%);6.69154;0.0316874;0.434144;0.538885
sim_8607;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8607;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_1__1_6b-1_6b_0__1_7a-1_7a_1;0.000152237471924;T50;NO;;YES;68.36;Node Brunnm_Fassung (68.36%), Node Brunnmuehle(Teich) (68.36%), Node Fensterstollen (68.36%), Node Gischeren (68.36%), Node Schuettstein (68.36%);5.05083;0.015862;0.284542;0.540015
sim_8608;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8608;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_2__1_6b-1_6b_0__1_7a-1_7a_1;0.000152237471924;T50;NO;;YES;61.68;Node Brunnm_Fassung (61.68%), Node Brunnmuehle(Teich) (61.68%), Node Fensterstollen (61.68%), Node Gischeren (61.68%), Node Schuettstein (61.68%);5.75256;0.0348116;0.44679;0.584
sim_8609;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8609;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000152237471924;T50;NO;;YES;68.61;Node Brunnm_Fassung (68.61%), Node Brunnmuehle(Teich) (68.61%), Node Fensterstollen (68.61%), Node Gischeren (68.61%), Node Schuettstein (68.61%);5.05085;0.015862;0.284525;0.540015
sim_8610;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8610;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000152237471924;T50;NO;;YES;61.68;Node Brunnm_Fassung (61.68%), Node Brunnmuehle(Teich) (61.68%), Node Fensterstollen (61.68%), Node Gischeren (61.68%), Node Schuettstein (61.68%);5.75256;0.0348116;0.44679;0.584
sim_8611;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8611;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000285002709067;T50;NO;;YES;44.89;Node Brunnm_Fassung (44.89%), Node Brunnmuehle(Teich) (44.89%), Node Fensterstollen (44.89%), Node Gischeren (44.89%), Node Schuettstein (44.89%);12.3295;0.0273638;0.370143;0.402399
sim_8612;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8612;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000285002709067;T50;NO;;YES;70.47;Node Brunnm_Fassung (70.47%), Node Brunnmuehle(Teich) (70.47%), Node Fensterstollen (70.47%), Node Gischeren (70.47%), Node Schuettstein (70.47%);5.3599;0.0110975;0.23347;0.538691
sim_8613;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8613;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000308952516551;T50;NO;;YES;75.34;Node Brunnm_Fassung (75.34%), Node Brunnmuehle(Teich) (75.34%), Node Fensterstollen (75.34%), Node Gischeren (75.34%), Node Schuettstein (75.34%);4.82258;0.0291378;0.466427;0.422886
sim_8614;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8614;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000308952516551;T50;NO;;YES;74.81;Node Brunnm_Fassung (74.81%), Node Brunnmuehle(Teich) (74.81%), Node Fensterstollen (74.81%), Node Gischeren (74.81%), Node Schuettstein (74.81%);4.52499;0.0286749;0.466472;0.384202
sim_8615;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8615;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000308952516551;T50;NO;;YES;72.75;Node Brunnm_Fassung (72.75%), Node Brunnmuehle(Teich) (72.75%), Node Fensterstollen (72.75%), Node Gischeren (72.75%), Node Schuettstein (72.75%);4.92905;0.0293494;0.466372;0.52506
sim_8616;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8616;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000308952516551;T50;NO;;YES;72.66;Node Brunnm_Fassung (72.66%), Node Brunnmuehle(Teich) (72.66%), Node Fensterstollen (72.66%), Node Gischeren (72.66%), Node Schuettstein (72.66%);4.61158;0.028838;0.466419;0.438105
sim_8617;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_7a\sim_8617;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_0;0.000610560997379;T50;NO;;YES;60.39;Node Brunnm_Fassung (60.39%), Node Brunnmuehle(Teich) (60.39%), Node Fensterstollen (60.39%), Node Gischeren (60.39%), Node Schuettstein (60.39%);4.95952;0.0389295;0.46814;0.156229
