simulation_id;case_directory;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;swmm_instability_warning;swmm_not_converging_percent;swmm_instability_elements;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_10138;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10138;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1__1_5a-1_5a_0__1_6a-1_6a_2__1_6b-1_6b_0__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.000117592458508;T10;NO;;YES;36.6;Node Brunnm_Fassung (36.60%), Node Brunnmuehle(Teich) (36.60%), Node Fensterstollen (36.60%), Node Gischeren (36.60%), Node Schuettstein (36.60%);8.92326;0.0468007;0.237106;0.585184
sim_10139;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10139;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_0__1_7b-1_7b_0__1_8a-1_8a_0;0.000276979826967;T10;NO;;YES;47.92;Node Brunnm_Fassung (47.92%), Node Brunnmuehle(Teich) (47.92%), Node Fensterstollen (47.92%), Node Gischeren (47.92%), Node Schuettstein (47.92%);6.27777;0.0448827;0.398662;0.184163
sim_10140;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10140;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.00135231327284;T10;NO;;YES;37.34;Node Brunnm_Fassung (37.34%), Node Brunnmuehle(Teich) (37.34%), Node Fensterstollen (37.34%), Node Gischeren (37.34%), Node Schuettstein (37.34%);8.70008;0.0466322;0.372701;0.589165
sim_10141;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10141;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1+1_7a_4__1_7b-1_7b_0__1_8a-1_8a_0;0.00033807831821;T10;NO;;YES;37.56;Node Brunnm_Fassung (37.56%), Node Brunnmuehle(Teich) (37.56%), Node Fensterstollen (37.56%), Node Gischeren (37.56%), Node Schuettstein (37.56%);8.64282;0.0466189;0.372695;0.606302
sim_10142;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10142;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.000238643518737;T10;NO;;YES;36.12;Node Brunnm_Fassung (36.12%), Node Brunnmuehle(Teich) (36.12%), Node Fensterstollen (36.12%), Node Gischeren (36.12%), Node Schuettstein (36.12%);8.93102;0.0467682;0.218541;0.584043
sim_10143;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10143;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.000238643518737;T10;NO;;YES;37.81;Node Brunnm_Fassung (37.81%), Node Brunnmuehle(Teich) (37.81%), Node Fensterstollen (37.81%), Node Gischeren (37.81%), Node Schuettstein (37.81%);9.80608;0.0469497;0.354987;0.524829
sim_10144;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10144;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2__1_5a-1_5a_0__1_6a-1_6a_1__1_6b-1_6b_0__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.000117592458508;T10;NO;;YES;36.6;Node Brunnm_Fassung (36.60%), Node Brunnmuehle(Teich) (36.60%), Node Fensterstollen (36.60%), Node Gischeren (36.60%), Node Schuettstein (36.60%);8.92326;0.0468007;0.237106;0.585184
sim_10145;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10145;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2__1_5a-1_5a_0__1_6a-1_6a_2__1_6b-1_6b_0__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.000117592458508;T10;NO;;YES;38.67;Node Brunnm_Fassung (38.67%), Node Brunnmuehle(Teich) (38.67%), Node Fensterstollen (38.67%), Node Gischeren (38.67%), Node Schuettstein (38.67%);9.24953;0.0461509;0.361955;0.563811
sim_10146;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10146;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1+1_4b_2__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.000117592458508;T10;NO;;YES;36.6;Node Brunnm_Fassung (36.60%), Node Brunnmuehle(Teich) (36.60%), Node Fensterstollen (36.60%), Node Gischeren (36.60%), Node Schuettstein (36.60%);8.92326;0.0468007;0.237106;0.585184
sim_10147;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10147;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_0__1_7b-1_7b_0__1_8a-1_8a_0;0.000518532001648;T10;NO;;YES;39.06;Node Brunnm_Fassung (39.06%), Node Brunnmuehle(Teich) (39.06%), Node Fensterstollen (39.06%), Node Gischeren (39.06%), Node Schuettstein (39.06%);11.5775;0.0478546;0.343499;0.110903
sim_10148;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10148;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.00253165624334;T10;NO;;YES;38.47;Node Brunnm_Fassung (38.47%), Node Brunnmuehle(Teich) (38.47%), Node Fensterstollen (38.47%), Node Gischeren (38.47%), Node Schuettstein (38.47%);12.3827;0.0477916;0.334107;0.38514
sim_10149;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10149;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_4__1_7b-1_7b_0__1_8a-1_8a_0;0.000129633000412;T10;NO;;YES;39.78;Node Brunnm_Fassung (39.78%), Node Brunnmuehle(Teich) (39.78%), Node Fensterstollen (39.78%), Node Gischeren (39.78%), Node Schuettstein (39.78%);11.6217;0.0477586;0.343392;0.119916
sim_10150;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10150;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1+1_7a_2__1_7b-1_7b_0__1_8a-1_8a_0;0.000133245065439;T10;NO;;YES;37.99;Node Brunnm_Fassung (37.99%), Node Brunnmuehle(Teich) (37.99%), Node Fensterstollen (37.99%), Node Gischeren (37.99%), Node Schuettstein (37.99%);12.8859;0.0476297;0.33411;0.389846
sim_10151;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10151;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1+1_7a_3__1_7b-1_7b_0__1_8a-1_8a_0;0.000133245065439;T10;NO;;YES;38.66;Node Brunnm_Fassung (38.66%), Node Brunnmuehle(Teich) (38.66%), Node Fensterstollen (38.66%), Node Gischeren (38.66%), Node Schuettstein (38.66%);12.7226;0.0475801;0.334116;0.390908
sim_10152;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10152;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1+1_7a_4__1_7b-1_7b_0__1_8a-1_8a_0;0.000632914060835;T10;NO;;YES;40.55;Node Brunnm_Fassung (40.55%), Node Brunnmuehle(Teich) (40.55%), Node Fensterstollen (40.55%), Node Gischeren (40.55%), Node Schuettstein (40.55%);12.5506;0.0479777;0.334152;0.404458
sim_10153;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10153;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.000446762866472;T10;NO;;YES;38.77;Node Brunnm_Fassung (38.77%), Node Brunnmuehle(Teich) (38.77%), Node Fensterstollen (38.77%), Node Gischeren (38.77%), Node Schuettstein (38.77%);12.7124;0.0477542;0.205953;0.393905
sim_10154;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10154;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1__1_7a-1_7a_1+1_7a_4__1_7b-1_7b_0__1_8a-1_8a_0;0.000111690716618;T10;NO;;YES;37.9;Node Brunnm_Fassung (37.90%), Node Brunnmuehle(Teich) (37.90%), Node Fensterstollen (37.90%), Node Gischeren (37.90%), Node Schuettstein (37.90%);12.6798;0.0475716;0.205896;0.400904
sim_10155;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10155;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.000446762866472;T10;NO;;YES;41.42;Node Brunnm_Fassung (41.42%), Node Brunnmuehle(Teich) (41.42%), Node Fensterstollen (41.42%), Node Gischeren (41.42%), Node Schuettstein (41.42%);14.2738;0.0482721;0.325764;0.340424
sim_10156;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10156;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2__1_7a-1_7a_1+1_7a_4__1_7b-1_7b_0__1_8a-1_8a_0;0.000111690716618;T10;NO;;YES;43.88;Node Brunnm_Fassung (43.88%), Node Brunnmuehle(Teich) (43.88%), Node Fensterstollen (43.88%), Node Gischeren (43.88%), Node Schuettstein (43.88%);13.8959;0.0486776;0.325787;0.362031
sim_10157;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10157;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_1__1_6b-1_6b_0__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.00022014402116;T10;NO;;YES;35.54;Node Brunnm_Fassung (35.54%), Node Brunnmuehle(Teich) (35.54%), Node Fensterstollen (35.54%), Node Gischeren (35.54%), Node Schuettstein (35.54%);12.6332;0.0479824;0.218529;0.384161
sim_10158;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10158;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_2__1_6b-1_6b_0__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.00022014402116;T10;NO;;YES;45.68;Node Brunnm_Fassung (45.68%), Node Brunnmuehle(Teich) (45.68%), Node Fensterstollen (45.68%), Node Gischeren (45.68%), Node Schuettstein (45.68%);13.7142;0.048516;0.329156;0.318137
sim_10159;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10159;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_1__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.00022014402116;T10;NO;;YES;35.54;Node Brunnm_Fassung (35.54%), Node Brunnmuehle(Teich) (35.54%), Node Fensterstollen (35.54%), Node Gischeren (35.54%), Node Schuettstein (35.54%);12.6332;0.0479824;0.218529;0.384161
sim_10160;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10160;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_2__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.00022014402116;T10;NO;;YES;45.68;Node Brunnm_Fassung (45.68%), Node Brunnmuehle(Teich) (45.68%), Node Fensterstollen (45.68%), Node Gischeren (45.68%), Node Schuettstein (45.68%);13.7142;0.048516;0.329156;0.318137
sim_10161;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10161;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_0__1_7b-1_7b_0__1_8a-1_8a_0;0.000518532001648;T10;NO;;YES;49.81;Node Brunnm_Fassung (49.81%), Node Brunnmuehle(Teich) (49.81%), Node Fensterstollen (49.81%), Node Gischeren (49.81%), Node Schuettstein (49.81%);5.04786;0.028037;0.219711;0.196821
sim_10162;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10162;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.00253165624334;T10;NO;;YES;36.96;Node Brunnm_Fassung (36.96%), Node Brunnmuehle(Teich) (36.96%), Node Fensterstollen (36.96%), Node Gischeren (36.96%), Node Schuettstein (36.96%);7.90743;0.0448222;0.210284;0.638042
sim_10163;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10163;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_4__1_7b-1_7b_0__1_8a-1_8a_0;0.000129633000412;T10;NO;;YES;48.96;Node Brunnm_Fassung (48.96%), Node Brunnmuehle(Teich) (48.96%), Node Fensterstollen (48.96%), Node Gischeren (48.96%), Node Schuettstein (48.96%);5.25433;0.0276152;0.218522;0.206309
sim_10164;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10164;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1+1_7a_2__1_7b-1_7b_0__1_8a-1_8a_0;0.000133245065439;T10;NO;;YES;42;Node Brunnm_Fassung (42.00%), Node Brunnmuehle(Teich) (42.00%), Node Fensterstollen (42.00%), Node Gischeren (42.00%), Node Schuettstein (42.00%);6.86207;0.0452203;0.214796;0.666763
sim_10165;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10165;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1+1_7a_3__1_7b-1_7b_0__1_8a-1_8a_0;0.000133245065439;T10;NO;;YES;42.25;Node Brunnm_Fassung (42.25%), Node Brunnmuehle(Teich) (42.25%), Node Fensterstollen (42.25%), Node Gischeren (42.25%), Node Schuettstein (42.25%);6.87997;0.0452262;0.21476;0.671438
sim_10166;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10166;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1+1_7a_4__1_7b-1_7b_0__1_8a-1_8a_0;0.000632914060835;T10;NO;;YES;41.61;Node Brunnm_Fassung (41.61%), Node Brunnmuehle(Teich) (41.61%), Node Fensterstollen (41.61%), Node Gischeren (41.61%), Node Schuettstein (41.61%);6.91076;0.0453329;0.214446;0.67312
sim_10167;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10167;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.000446762866472;T10;NO;;YES;42.94;Node Brunnm_Fassung (42.94%), Node Brunnmuehle(Teich) (42.94%), Node Fensterstollen (42.94%), Node Gischeren (42.94%), Node Schuettstein (42.94%);6.89431;0.0450027;0.211671;0.655838
sim_10168;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10168;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1__1_7a-1_7a_1+1_7a_4__1_7b-1_7b_0__1_8a-1_8a_0;0.000111690716618;T10;NO;;YES;36.87;Node Brunnm_Fassung (36.87%), Node Brunnmuehle(Teich) (36.87%), Node Fensterstollen (36.87%), Node Gischeren (36.87%), Node Schuettstein (36.87%);7.85151;0.0446528;0.209466;0.657406
sim_10169;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10169;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.000446762866472;T10;NO;;YES;41.72;Node Brunnm_Fassung (41.72%), Node Brunnmuehle(Teich) (41.72%), Node Fensterstollen (41.72%), Node Gischeren (41.72%), Node Schuettstein (41.72%);9.1209;0.0463271;0.208413;0.582145
sim_10170;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10170;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2__1_7a-1_7a_1+1_7a_4__1_7b-1_7b_0__1_8a-1_8a_0;0.000111690716618;T10;NO;;YES;41.49;Node Brunnm_Fassung (41.49%), Node Brunnmuehle(Teich) (41.49%), Node Fensterstollen (41.49%), Node Gischeren (41.49%), Node Schuettstein (41.49%);9.12865;0.0467083;0.208361;0.597376
sim_10171;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10171;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_1__1_6b-1_6b_0__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.00022014402116;T10;NO;;YES;41.51;Node Brunnm_Fassung (41.51%), Node Brunnmuehle(Teich) (41.51%), Node Fensterstollen (41.51%), Node Gischeren (41.51%), Node Schuettstein (41.51%);6.87216;0.0458482;0.213372;0.655897
sim_10172;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_8a\sim_10172;scenario1;1_8a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_2__1_6b-1_6b_0__1_7a-1_7a_1__1_7b-1_7b_0__1_8a-1_8a_0;0.00022014402116;T10;NO;;YES;36.74;Node Brunnm_Fassung (36.74%), Node Brunnmuehle(Teich) (36.74%), Node Fensterstollen (36.74%), Node Gischeren (36.74%), Node Schuettstein (36.74%);8.90705;0.0467689;0.208288;0.583456
