simulation_id;case_directory;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_2419;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2419;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_2__1_4a-1_4a_0;0.000301404128336;T30;NO;;15.3498;0.00852699;0.30801;0
sim_2420;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2420;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1+1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0;0.000301404128336;T30;NO;;15.3498;0.00852699;0.30801;0
sim_2421;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2421;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0;0.00279965709447;T30;NO;;3.36898;0.0287116;0.49029;0
sim_2422;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2422;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1;0.000455758131658;T30;NO;;22.8574;8.70449e-05;0.104538;0
sim_2423;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2423;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2;0.000455758131658;T30;NO;;3.74382;0.0148623;0.29761;0
sim_2424;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2424;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0;0.000494057134319;T30;NO;;3.36898;0.0287116;0.49029;0
sim_2425;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2425;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0;0.000494057134319;T30;NO;;3.36898;0.0287116;0.49029;0
sim_2426;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2426;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_3__1_4a-1_4a_0;0.000116652378936;T30;NO;;3.13155;0.0271354;0.449303;1.9935
sim_2427;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2427;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0;0.000494057134319;T30;NO;;3.36898;0.0287116;0.49029;0
sim_2428;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2428;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0;0.000494057134319;T30;NO;;3.36898;0.0287116;0.49029;0
sim_2429;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2429;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_4__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0;0.000299165909617;T30;NO;;1.65699;0.0303256;0.499938;0
sim_2430;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2430;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_5__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0;0.000299165909617;T30;NO;;1.63988;0.0294633;0.499907;0
sim_2431;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2431;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0;0.00124774074499;T30;NO;;1.64355;0.0292885;0.499928;0
sim_2432;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2432;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1;0.000203120586393;T30;NO;;23.3402;8.70299e-05;0.104511;0
sim_2433;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2433;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2;0.000203120586393;T30;NO;;1.9812;0.0157128;0.300252;0
sim_2434;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2434;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0;0.000220189543233;T30;NO;;1.64355;0.0292885;0.499928;0
sim_2435;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2435;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0;0.000220189543233;T30;NO;;1.64355;0.0292885;0.499928;0
sim_2436;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2436;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0;0.000220189543233;T30;NO;;1.64355;0.0292885;0.499928;0
sim_2437;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2437;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0;0.000220189543233;T30;NO;;1.64355;0.0292885;0.499928;0
sim_2438;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2438;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0;0.0047669837014;T30;NO;;18.7054;0.00497795;0.287957;0
sim_2439;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2439;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1;0.000776020602554;T30;NO;;21.8963;5.62672e-05;0.0904338;0
sim_2440;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2440;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2;0.000776020602554;T30;NO;;16.2556;0.00532322;0.212625;0
sim_2441;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2441;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1+1_4a_2;0.000126328935299;T30;NO;;21.2174;0.000147561;0.0868676;0
sim_2442;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2442;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0;0.000841232417894;T30;NO;;18.7054;0.00497795;0.287957;0
sim_2443;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2443;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_1;0.000136944812215;T30;NO;;21.8963;5.62672e-05;0.0904338;0
sim_2444;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2444;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_2;0.000136944812215;T30;NO;;16.2556;0.00532322;0.212625;0
sim_2445;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2445;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0;0.000841232417894;T30;NO;;18.7054;0.00497795;0.287957;0
sim_2446;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2446;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_1;0.000136944812215;T30;NO;;21.8963;5.62672e-05;0.0904338;0
sim_2447;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2447;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_2;0.000136944812215;T30;NO;;16.2556;0.00532322;0.212625;0
sim_2448;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2448;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_3__1_4a-1_4a_0;0.000198624320892;T30;NO;;16.6454;0.00876767;0.300844;0.461339
sim_2449;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2449;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1+1_3b_2__1_4a-1_4a_0;0.000148452779628;T30;NO;;18.7054;0.00497795;0.287957;0
sim_2450;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2450;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0;0.000841232417894;T30;NO;;18.7054;0.00497795;0.287957;0
sim_2451;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2451;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_1;0.000136944812215;T30;NO;;21.8963;5.62672e-05;0.0904338;0
sim_2452;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2452;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_2;0.000136944812215;T30;NO;;16.2556;0.00532322;0.212625;0
sim_2453;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2453;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_1__1_4a-1_4a_0;0.000148452779628;T30;NO;;18.7054;0.00497795;0.287957;0
sim_2454;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2454;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_2__1_4a-1_4a_0;0.000148452779628;T30;NO;;18.7054;0.00497795;0.287957;0
sim_2455;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2455;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0;0.000841232417894;T30;NO;;18.7054;0.00497795;0.287957;0
sim_2456;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2456;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_1;0.000136944812215;T30;NO;;21.8963;5.62672e-05;0.0904338;0
sim_2457;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2457;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_2;0.000136944812215;T30;NO;;16.2556;0.00532322;0.212625;0
sim_2458;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2458;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_1__1_4a-1_4a_0;0.000148452779628;T30;NO;;18.7054;0.00497795;0.287957;0
sim_2459;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2459;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_2__1_4a-1_4a_0;0.000148452779628;T30;NO;;18.7054;0.00497795;0.287957;0
sim_2460;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2460;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_1+1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0;0.000148452779628;T30;NO;;18.7054;0.00497795;0.287957;0
sim_2461;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2461;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_4__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0;0.000509390602861;T30;NO;;15.409;0.00853733;0.307936;0
sim_2462;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2462;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_5__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0;0.000509390602861;T30;NO;;15.4061;0.00852661;0.307956;0
sim_2463;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2463;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0;0.00212453153876;T30;NO;;15.2904;0.00849071;0.307772;0
sim_2464;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2464;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1;0.000345853971426;T30;NO;;22.6581;5.46132e-05;0.0903189;0
sim_2465;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2465;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2;0.000345853971426;T30;NO;;15.4859;0.00535193;0.213093;0
sim_2466;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2466;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0;0.00037491733037;T30;NO;;15.2904;0.00849071;0.307772;0
sim_2467;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2467;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0;0.00037491733037;T30;NO;;15.2904;0.00849071;0.307772;0
sim_2468;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2468;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0;0.00037491733037;T30;NO;;15.2904;0.00849071;0.307772;0
sim_2469;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2469;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0;0.00037491733037;T30;NO;;15.2904;0.00849071;0.307772;0
sim_2470;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2470;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_4__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0;0.000147350373393;T30;NO;;3.37299;0.0283524;0.490455;0
sim_2471;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2471;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_5__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0;0.000147350373393;T30;NO;;3.36791;0.0288264;0.490274;0
sim_2472;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2472;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0;0.000614558874397;T30;NO;;3.37354;0.0287112;0.490285;0
sim_2473;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2473;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1;0.000100044467925;T30;NO;;22.8581;8.70409e-05;0.104523;0
sim_2474;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2474;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2;0.000100044467925;T30;NO;;3.978;0.0132001;0.296036;0
sim_2475;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2475;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0;0.00010845156607;T30;NO;;3.37354;0.0287112;0.490285;0
sim_2476;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2476;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0;0.00010845156607;T30;NO;;3.37354;0.0287112;0.490285;0
sim_2477;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2477;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0;0.00010845156607;T30;NO;;3.37354;0.0287112;0.490285;0
sim_2478;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2478;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0;0.00010845156607;T30;NO;;3.37354;0.0287112;0.490285;0
sim_2479;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2479;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_4__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0;0.000250893879021;T30;NO;;18.7078;0.005022;0.288135;0
sim_2480;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2480;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_5__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0;0.000250893879021;T30;NO;;18.7042;0.00497791;0.287939;0
sim_2481;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2481;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0;0.00104641105641;T30;NO;;18.7045;0.00497783;0.287875;0
sim_2482;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2482;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1;0.000170345985926;T30;NO;;21.9088;5.62681e-05;0.0904353;0
sim_2483;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2483;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2;0.000170345985926;T30;NO;;16.3006;0.00532386;0.212648;0
sim_2484;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2484;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0;0.00018466077466;T30;NO;;18.7045;0.00497783;0.287875;0
sim_2485;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_4a\sim_2485;scenario1;1_4a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0;0.00018466077466;T30;NO;;18.7045;0.00497783;0.287875;0
