simulation_id;case_directory;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_0022;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0022;scenario1;1_1b;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_3;0.0006437475;Q14_7;NO;;1.29682;0.0321675;0.404816;0.385299
sim_0023;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0023;scenario1;1_1b;1_1a-1_1a_1__1_1b-1_1b_2+1_1b_3;0.0006437475;Q14_7;NO;;1.2968;0.0319407;0.405052;0.304931
sim_0024;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0024;scenario1;1_1b;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_2+1_1b_3;0.0001136025;Q14_7;NO;;1.29528;0.0311833;0.402418;0.240412
sim_0025;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0025;scenario1;1_1b;1_1a-1_1a_2__1_1b-1_1b_0;0.08754966;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0026;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0026;scenario1;1_1b;1_1a-1_1a_2__1_1b-1_1b_1;0.01544994;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0027;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0027;scenario1;1_1b;1_1a-1_1a_2__1_1b-1_1b_2;0.01544994;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0028;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0028;scenario1;1_1b;1_1a-1_1a_2__1_1b-1_1b_3;0.0036479025;Q14_7;NO;;1.29375;0.0315061;0.402198;0.514216
sim_0029;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0029;scenario1;1_1b;1_1a-1_1a_2__1_1b-1_1b_1+1_1b_2;0.00272646;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0030;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0030;scenario1;1_1b;1_1a-1_1a_2__1_1b-1_1b_1+1_1b_3;0.0006437475;Q14_7;NO;;1.29558;0.0316401;0.402636;0.305083
sim_0031;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0031;scenario1;1_1b;1_1a-1_1a_2__1_1b-1_1b_2+1_1b_3;0.0006437475;Q14_7;NO;;1.29642;0.0317857;0.405613;0.240788
sim_0032;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0032;scenario1;1_1b;1_1a-1_1a_2__1_1b-1_1b_1+1_1b_2+1_1b_3;0.0001136025;Q14_7;NO;;1.29498;0.0310808;0.402479;0.182086
sim_0033;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0033;scenario1;1_1b;1_1a-1_1a_3__1_1b-1_1b_0;0.00501126;Q14_7;NO;;1.37581;0.0339952;0.404045;1.20231
sim_0034;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0034;scenario1;1_1b;1_1a-1_1a_3__1_1b-1_1b_1;0.00088434;Q14_7;NO;;1.37581;0.0339952;0.404045;1.20231
sim_0035;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0035;scenario1;1_1b;1_1a-1_1a_3__1_1b-1_1b_2;0.00088434;Q14_7;NO;;1.37581;0.0339952;0.404045;1.20231
sim_0036;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0036;scenario1;1_1b;1_1a-1_1a_3__1_1b-1_1b_3;0.0002088025;Q14_7;NO;;1.34179;0.0368224;0.40195;2.09337
sim_0037;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0037;scenario1;1_1b;1_1a-1_1a_3__1_1b-1_1b_1+1_1b_2;0.00015606;Q14_7;NO;;1.37581;0.0339952;0.404045;1.20231
sim_0038;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0038;scenario1;1_1b;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_0;0.01544994;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0039;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0039;scenario1;1_1b;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_1;0.00272646;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0040;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0040;scenario1;1_1b;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_2;0.00272646;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0041;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0041;scenario1;1_1b;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_3;0.0006437475;Q14_7;NO;;1.29651;0.0324865;0.404686;0.443056
sim_0042;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0042;scenario1;1_1b;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_1+1_1b_2;0.00048114;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0043;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0043;scenario1;1_1b;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_1+1_1b_3;0.0001136025;Q14_7;NO;;1.295;0.0314596;0.402334;0.27744
sim_0044;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0044;scenario1;1_1b;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_2+1_1b_3;0.0001136025;Q14_7;NO;;1.29668;0.0319089;0.405179;0.200312
sim_0045;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0045;scenario1;1_1b;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_0;0.00088434;Q14_7;NO;;1.29802;0.0331232;0.404176;0.882004
sim_0046;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0046;scenario1;1_1b;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1;0.00015606;Q14_7;NO;;1.29802;0.0331232;0.40415;0.882004
sim_0047;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0047;scenario1;1_1b;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_2;0.00015606;Q14_7;NO;;1.29978;0.0331844;0.404141;0.88228
sim_0048;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0048;scenario1;1_1b;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0;0.00088434;Q14_7;NO;;1.28866;0.0317939;0.404353;0.679228
sim_0049;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0049;scenario1;1_1b;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1;0.00015606;Q14_7;NO;;1.28863;0.0317938;0.404353;0.678972
sim_0050;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0050;scenario1;1_1b;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2;0.00015606;Q14_7;NO;;1.28864;0.0317939;0.40435;0.678366
sim_0051;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_1b\sim_0051;scenario1;1_1b;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0;0.00015606;Q14_7;NO;;1.28717;0.0312267;0.401797;0.570277
sim_0052;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0052;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0;0.478494277708;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0053;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0053;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_1;0.00434555852611;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0054;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0054;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_2;0.00434555852611;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0055;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0055;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_3;0.00434555852611;Q14_7;NO;;1.36656;0.0333304;0.406676;0.00924579
sim_0056;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0056;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_4;0.00434555852611;Q14_7;NO;;0.904929;0.0127949;0.309644;9.10668
sim_0057;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0057;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0;0.0844401666544;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0058;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0058;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_1;0.000766863269313;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0059;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0059;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_2;0.000766863269313;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0060;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0060;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_3;0.000766863269313;Q14_7;NO;;1.36669;0.0333305;0.406676;0.0086572
sim_0061;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0061;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_4;0.000766863269313;Q14_7;NO;;0.911718;0.0132338;0.311277;7.72259
sim_0062;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0062;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0;0.0844401666544;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0063;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0063;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_1;0.000766863269313;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0064;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0064;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_2;0.000766863269313;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0065;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0065;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_3;0.000766863269313;Q14_7;NO;;1.36665;0.0333305;0.406676;0.00838205
sim_0066;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0066;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_4;0.000766863269313;Q14_7;NO;;0.917974;0.0145662;0.315477;5.71795
sim_0067;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0067;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_0;0.0199372615712;Q14_7;NO;;1.3642;0.0379237;0.40425;0.880461
sim_0068;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0068;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_1;0.000181064938588;Q14_7;NO;;1.36097;0.0389746;0.404236;0.695541
sim_0069;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0069;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_2;0.000181064938588;Q14_7;NO;;1.36016;0.0426062;0.403997;0.716545
sim_0070;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0070;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_3;0.000181064938588;Q14_7;NO;;1.33619;0.0379235;0.404243;0.906665
sim_0071;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0071;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_4;0.000181064938588;Q14_7;NO;;0.910705;0.028545;0.325093;9.95109
sim_0072;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0072;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;0.0149012058802;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0073;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0073;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1;0.000135328812232;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0074;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0074;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_2;0.000135328812232;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0075;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0075;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_3;0.000135328812232;Q14_7;NO;;1.36655;0.0333304;0.406676;0.00792858
sim_0076;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0076;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_4;0.000135328812232;Q14_7;NO;;0.921353;0.0142684;0.314626;5.70899
sim_0077;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0077;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;0.00351834027727;Q14_7;NO;;1.38938;0.0339867;0.404714;0.460744
sim_0078;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0078;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_0;0.00351834027727;Q14_7;NO;;1.29676;0.0318786;0.405332;0.363054
sim_0079;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0079;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_0;0.000620883578341;Q14_7;NO;;1.2997;0.0325743;0.404898;0.283099
sim_0080;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0080;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0;0.0844401666544;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0081;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0081;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_1;0.000766863269313;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0082;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0082;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_2;0.000766863269313;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0083;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0083;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_3;0.000766863269313;Q14_7;NO;;1.36656;0.0333305;0.406676;0.00867151
sim_0084;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0084;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_4;0.000766863269313;Q14_7;NO;;0.921005;0.017468;0.322732;8.02265
sim_0085;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0085;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_0;0.0149012058802;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0086;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0086;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_1;0.000135328812232;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0087;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0087;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_2;0.000135328812232;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0088;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0088;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_3;0.000135328812232;Q14_7;NO;;1.3666;0.0333305;0.406676;0.00811136
sim_0089;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0089;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_4;0.000135328812232;Q14_7;NO;;0.918447;0.0145038;0.315413;7.94215
sim_0090;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0090;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_0;0.0149012058802;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0091;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0091;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_1;0.000135328812232;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0092;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0092;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_2;0.000135328812232;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0093;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0093;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_3;0.000135328812232;Q14_7;NO;;1.36655;0.0333304;0.406676;0.00784901
sim_0094;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0094;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_4;0.000135328812232;Q14_7;NO;;0.924399;0.0141022;0.314136;6.26628
sim_0095;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0095;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_3__1_2a-1_2a_0;0.00351834027727;Q14_7;NO;;1.34567;0.035013;0.404507;0.608401
sim_0096;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0096;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;0.00262962456709;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0097;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0097;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;0.000620883578341;Q14_7;NO;;1.31693;0.0333412;0.404735;0.358656
sim_0098;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0098;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_0;0.000620883578341;Q14_7;NO;;1.29733;0.0321685;0.404818;0.279065
sim_0099;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0099;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_0;0.000109567690295;Q14_7;NO;;1.297;0.0317588;0.40554;0.214789
sim_0100;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0100;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_0;0.0844401666544;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0101;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0101;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_1;0.000766863269313;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0102;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0102;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_2;0.000766863269313;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0103;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0103;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_3;0.000766863269313;Q14_7;NO;;1.36653;0.0333304;0.406676;0.0082186
sim_0104;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0104;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_4;0.000766863269313;Q14_7;NO;;0.915885;0.0155488;0.318042;6.83504
sim_0105;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0105;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_0;0.0149012058802;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0106;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0106;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_1;0.000135328812232;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0107;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0107;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_2;0.000135328812232;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0108;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0108;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_3;0.000135328812232;Q14_7;NO;;1.36651;0.0333304;0.406676;0.00768177
sim_0109;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0109;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_4;0.000135328812232;Q14_7;NO;;0.915555;0.0148288;0.316064;6.73671
sim_0110;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0110;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_0;0.0149012058802;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0111;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0111;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_1;0.000135328812232;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0112;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0112;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_2;0.000135328812232;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0113;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0113;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_3;0.000135328812232;Q14_7;NO;;1.36665;0.0333305;0.406676;0.00742927
sim_0114;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0114;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_4;0.000135328812232;Q14_7;NO;;0.921025;0.0142689;0.31465;6.30591
sim_0115;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0115;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_3__1_2a-1_2a_0;0.00351834027727;Q14_7;NO;;1.2965;0.0324597;0.404684;0.45489
sim_0116;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0116;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;0.00262962456709;Q14_7;NO;;1.37794;0.0331903;0.406688;0
sim_0117;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_2a\sim_0117;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;0.000620883578341;Q14_7;NO;;1.30322;0.0329567;0.404777;0.283049
