simulation_id;case_directory;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;swmm_instability_warning;swmm_not_converging_percent;swmm_instability_elements;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_8589;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8589;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_0;0.00013402558479;T3;NO;;YES;37.83;Node Brunnm_Fassung (37.83%), Node Brunnmuehle(Teich) (37.83%), Node Fensterstollen (37.83%), Node Gischeren (37.83%), Node Schuettstein (37.83%);4.46916;0.0365691;0.37431;0.129621
sim_8590;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8590;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000654360208095;T3;NO;;YES;40.69;Node Brunnm_Fassung (40.69%), Node Brunnmuehle(Teich) (40.69%), Node Fensterstollen (40.69%), Node Gischeren (40.69%), Node Schuettstein (40.69%);6.60044;0.033164;0.352051;0.38133
sim_8591;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8591;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1+1_7a_4;0.000163590052024;T3;NO;;YES;37.26;Node Brunnm_Fassung (37.26%), Node Brunnmuehle(Teich) (37.26%), Node Fensterstollen (37.26%), Node Gischeren (37.26%), Node Schuettstein (37.26%);7.03482;0.02909;0.352326;0.373266
sim_8592;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8592;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1__1_7a-1_7a_1;0.00011547533084;T3;NO;;YES;41.83;Node Brunnm_Fassung (41.83%), Node Brunnmuehle(Teich) (41.83%), Node Fensterstollen (41.83%), Node Gischeren (41.83%), Node Schuettstein (41.83%);6.82197;0.0167123;0.210342;0.377224
sim_8593;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8593;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2__1_7a-1_7a_1;0.00011547533084;T3;NO;;YES;37.3;Node Brunnm_Fassung (37.30%), Node Brunnmuehle(Teich) (37.30%), Node Fensterstollen (37.30%), Node Gischeren (37.30%), Node Schuettstein (37.30%);8.07825;0.0297076;0.339798;0.314905
sim_8594;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8594;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000106523754806;T3;NO;;YES;36.2;Node Brunnm_Fassung (36.20%), Node Brunnmuehle(Teich) (36.20%), Node Fensterstollen (36.20%), Node Gischeren (36.20%), Node Schuettstein (36.20%);11.6635;0.0274347;0.317013;0.23318
sim_8595;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8595;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000106523754806;T3;NO;;YES;40.72;Node Brunnm_Fassung (40.72%), Node Brunnmuehle(Teich) (40.72%), Node Fensterstollen (40.72%), Node Gischeren (40.72%), Node Schuettstein (40.72%);6.90284;0.0153687;0.201198;0.378186
sim_8596;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8596;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.00011547533084;T3;NO;;YES;43.22;Node Brunnm_Fassung (43.22%), Node Brunnmuehle(Teich) (43.22%), Node Fensterstollen (43.22%), Node Gischeren (43.22%), Node Schuettstein (43.22%);6.65605;0.0284802;0.352414;0.324036
sim_8597;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8597;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.00011547533084;T3;NO;;YES;40.66;Node Brunnm_Fassung (40.66%), Node Brunnmuehle(Teich) (40.66%), Node Fensterstollen (40.66%), Node Gischeren (40.66%), Node Schuettstein (40.66%);6.5534;0.0287333;0.352386;0.300807
sim_8598;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8598;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.00011547533084;T3;NO;;YES;38.6;Node Brunnm_Fassung (38.60%), Node Brunnmuehle(Teich) (38.60%), Node Fensterstollen (38.60%), Node Gischeren (38.60%), Node Schuettstein (38.60%);6.90696;0.0290473;0.35233;0.330628
sim_8599;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8599;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.00011547533084;T3;NO;;YES;41.12;Node Brunnm_Fassung (41.12%), Node Brunnmuehle(Teich) (41.12%), Node Fensterstollen (41.12%), Node Gischeren (41.12%), Node Schuettstein (41.12%);6.6155;0.0288463;0.352274;0.269598
sim_8600;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8600;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000189285433329;T3;NO;;YES;37.7;Node Brunnm_Fassung (37.70%), Node Brunnmuehle(Teich) (37.70%), Node Fensterstollen (37.70%), Node Gischeren (37.70%), Node Schuettstein (37.70%);4.90747;0.0322853;0.371237;0.367868
sim_8601;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8601;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000322296818912;T3;NO;;YES;40.8;Node Brunnm_Fassung (40.80%), Node Brunnmuehle(Teich) (40.80%), Node Fensterstollen (40.80%), Node Gischeren (40.80%), Node Schuettstein (40.80%);6.69793;0.0325562;0.352127;0.332553
sim_8602;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8602;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_0;0.000358583442905;T3;NO;;YES;46.65;Node Brunnm_Fassung (46.65%), Node Brunnmuehle(Teich) (46.65%), Node Fensterstollen (46.65%), Node Gischeren (46.65%), Node Schuettstein (46.65%);2.89663;0.0317065;0.400327;0.124628
sim_8603;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8603;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.00175073092712;T3;NO;;YES;35.94;Node Brunnm_Fassung (35.94%), Node Brunnmuehle(Teich) (35.94%), Node Fensterstollen (35.94%), Node Gischeren (35.94%), Node Schuettstein (35.94%);4.5737;0.0323906;0.371245;0.444253
sim_8604;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8604;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1+1_7a_4;0.000437682731781;T3;NO;;YES;35.86;Node Brunnm_Fassung (35.86%), Node Brunnmuehle(Teich) (35.86%), Node Fensterstollen (35.86%), Node Gischeren (35.86%), Node Schuettstein (35.86%);4.55962;0.0323279;0.371247;0.459544
sim_8605;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8605;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1__1_7a-1_7a_1;0.000308952516551;T3;NO;;YES;36.29;Node Brunnm_Fassung (36.29%), Node Brunnmuehle(Teich) (36.29%), Node Fensterstollen (36.29%), Node Gischeren (36.29%), Node Schuettstein (36.29%);4.83973;0.0158944;0.214359;0.436583
sim_8606;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8606;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2__1_7a-1_7a_1;0.000308952516551;T3;NO;;YES;35.42;Node Brunnm_Fassung (35.42%), Node Brunnmuehle(Teich) (35.42%), Node Fensterstollen (35.42%), Node Gischeren (35.42%), Node Schuettstein (35.42%);6.45961;0.0322859;0.352096;0.352142
sim_8607;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8607;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_1__1_6b-1_6b_0__1_7a-1_7a_1;0.000152237471924;T3;NO;;YES;36.13;Node Brunnm_Fassung (36.13%), Node Brunnmuehle(Teich) (36.13%), Node Fensterstollen (36.13%), Node Gischeren (36.13%), Node Schuettstein (36.13%);4.81647;0.0186642;0.233492;0.438992
sim_8608;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8608;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_2__1_6b-1_6b_0__1_7a-1_7a_1;0.000152237471924;T3;NO;;YES;38.12;Node Brunnm_Fassung (38.12%), Node Brunnmuehle(Teich) (38.12%), Node Fensterstollen (38.12%), Node Gischeren (38.12%), Node Schuettstein (38.12%);5.71402;0.0306603;0.359729;0.389509
sim_8609;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8609;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000152237471924;T3;NO;;YES;36.13;Node Brunnm_Fassung (36.13%), Node Brunnmuehle(Teich) (36.13%), Node Fensterstollen (36.13%), Node Gischeren (36.13%), Node Schuettstein (36.13%);4.81647;0.0186642;0.233492;0.438992
sim_8610;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8610;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000152237471924;T3;NO;;YES;38.12;Node Brunnm_Fassung (38.12%), Node Brunnmuehle(Teich) (38.12%), Node Fensterstollen (38.12%), Node Gischeren (38.12%), Node Schuettstein (38.12%);5.71402;0.0306603;0.359729;0.389509
sim_8611;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8611;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000285002709067;T3;NO;;YES;40.5;Node Brunnm_Fassung (40.50%), Node Brunnmuehle(Teich) (40.50%), Node Fensterstollen (40.50%), Node Gischeren (40.50%), Node Schuettstein (40.50%);10.4387;0.027209;0.326304;0.232588
sim_8612;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8612;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000285002709067;T3;NO;;YES;35.52;Node Brunnm_Fassung (35.52%), Node Brunnmuehle(Teich) (35.52%), Node Fensterstollen (35.52%), Node Gischeren (35.52%), Node Schuettstein (35.52%);4.85953;0.0136158;0.202729;0.436118
sim_8613;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8613;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000308952516551;T3;NO;;YES;38.76;Node Brunnm_Fassung (38.76%), Node Brunnmuehle(Teich) (38.76%), Node Fensterstollen (38.76%), Node Gischeren (38.76%), Node Schuettstein (38.76%);4.17047;0.0322011;0.371263;0.340934
sim_8614;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8614;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000308952516551;T3;NO;;YES;42.89;Node Brunnm_Fassung (42.89%), Node Brunnmuehle(Teich) (42.89%), Node Fensterstollen (42.89%), Node Gischeren (42.89%), Node Schuettstein (42.89%);4.50806;0.0262966;0.371632;0.286316
sim_8615;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8615;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000308952516551;T3;NO;;YES;35.32;Node Brunnm_Fassung (35.32%), Node Brunnmuehle(Teich) (35.32%), Node Fensterstollen (35.32%), Node Gischeren (35.32%), Node Schuettstein (35.32%);4.60727;0.0324117;0.371235;0.394866
sim_8616;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8616;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.000308952516551;T3;NO;;YES;35.27;Node Brunnm_Fassung (35.27%), Node Brunnmuehle(Teich) (35.27%), Node Fensterstollen (35.27%), Node Gischeren (35.27%), Node Schuettstein (35.27%);4.6038;0.0323905;0.371227;0.316602
sim_8617;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8617;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_0;0.000610560997379;T3;NO;;YES;33.65;Node Brunnm_Fassung (33.65%), Node Brunnmuehle(Teich) (33.65%), Node Fensterstollen (33.65%), Node Gischeren (33.65%), Node Schuettstein (33.65%);4.42557;0.0367041;0.374308;0.118858
sim_8618;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8618;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1;0.00298097428132;T3;NO;;YES;40.59;Node Brunnm_Fassung (40.59%), Node Brunnmuehle(Teich) (40.59%), Node Fensterstollen (40.59%), Node Gischeren (40.59%), Node Schuettstein (40.59%);6.47704;0.0287776;0.352391;0.338964
sim_8619;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8619;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_4;0.000152640249345;T3;NO;;YES;34.09;Node Brunnm_Fassung (34.09%), Node Brunnmuehle(Teich) (34.09%), Node Fensterstollen (34.09%), Node Gischeren (34.09%), Node Schuettstein (34.09%);4.43614;0.0366346;0.374311;0.124599
sim_8620;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8620;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1+1_7a_2;0.000156893383227;T3;NO;;YES;41.12;Node Brunnm_Fassung (41.12%), Node Brunnmuehle(Teich) (41.12%), Node Fensterstollen (41.12%), Node Gischeren (41.12%), Node Schuettstein (41.12%);6.50318;0.0287466;0.352372;0.346452
sim_8621;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8621;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1+1_7a_3;0.000156893383227;T3;NO;;YES;41.12;Node Brunnm_Fassung (41.12%), Node Brunnmuehle(Teich) (41.12%), Node Fensterstollen (41.12%), Node Gischeren (41.12%), Node Schuettstein (41.12%);6.50158;0.0287306;0.352357;0.347633
sim_8622;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8622;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0__1_7a-1_7a_1+1_7a_4;0.00074524357033;T3;NO;;YES;40.65;Node Brunnm_Fassung (40.65%), Node Brunnmuehle(Teich) (40.65%), Node Fensterstollen (40.65%), Node Gischeren (40.65%), Node Schuettstein (40.65%);6.45918;0.0285706;0.352362;0.350854
sim_8623;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8623;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1__1_7a-1_7a_0;0.000107746058361;T3;NO;;YES;35.04;Node Brunnm_Fassung (35.04%), Node Brunnmuehle(Teich) (35.04%), Node Fensterstollen (35.04%), Node Gischeren (35.04%), Node Schuettstein (35.04%);4.75468;0.0181722;0.218228;0.11726
sim_8624;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8624;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1__1_7a-1_7a_1;0.000526054284939;T3;NO;;YES;39.42;Node Brunnm_Fassung (39.42%), Node Brunnmuehle(Teich) (39.42%), Node Fensterstollen (39.42%), Node Gischeren (39.42%), Node Schuettstein (39.42%);6.67184;0.0143243;0.208308;0.335307
sim_8625;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8625;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1__1_7a-1_7a_1+1_7a_4;0.000131513571235;T3;NO;;YES;40.07;Node Brunnm_Fassung (40.07%), Node Brunnmuehle(Teich) (40.07%), Node Fensterstollen (40.07%), Node Gischeren (40.07%), Node Schuettstein (40.07%);6.67243;0.0143252;0.208388;0.347702
sim_8626;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8626;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2__1_7a-1_7a_0;0.000107746058361;T3;NO;;YES;33.97;Node Brunnm_Fassung (33.97%), Node Brunnmuehle(Teich) (33.97%), Node Fensterstollen (33.97%), Node Gischeren (33.97%), Node Schuettstein (33.97%);6.7354;0.0340191;0.353195;0.105304
sim_8627;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_7a\sim_8627;scenario1;1_7a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2__1_7a-1_7a_1;0.000526054284939;T3;NO;;YES;34.71;Node Brunnm_Fassung (34.71%), Node Brunnmuehle(Teich) (34.71%), Node Fensterstollen (34.71%), Node Gischeren (34.71%), Node Schuettstein (34.71%);7.94946;0.0306559;0.339564;0.290454
