simulation_id;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_0935;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_2+1_2a_3+1_2a_4;4.6976595975e-12;Q14_7;YES;Amont_C;0.764;0.0154;0.303;10.4
sim_0936;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;4.26629025e-14;Q14_7;YES;Amont_C;0.771;0.0162;0.306;10.4
sim_0937;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_0;6.307425e-06;Q14_7;YES;Amont_C, Syst_Est_amont;1.29;0.0331;0.41;0.943
sim_0938;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1;5.69565708046e-08;Q14_7;YES;Amont_C, Syst_Est_amont;1.29;0.0331;0.41;0.927
sim_0939;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_2;5.69565708046e-08;Q14_7;YES;Amont_C, Syst_Est_amont;1.29;0.0331;0.41;0.967
sim_0940;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_3;5.69565708046e-08;Q14_7;YES;Amont_C, Syst_Est_amont;1.25;0.033;0.41;0.964
sim_0941;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_4;5.69565708046e-08;Q14_7;YES;Amont_C, Syst_Est_amont;0.861;0.0226;0.322;9.81
sim_0942;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2;5.17264517902e-10;Q14_7;YES;Amont_C, Syst_Est_amont;1.29;0.0331;0.41;0.904
sim_0943;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_3;5.17264517902e-10;Q14_7;YES;Amont_C, Syst_Est_amont;1.25;0.033;0.41;0.93
sim_0944;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_4;5.17264517903e-10;Q14_7;YES;Amont_C, Syst_Est_amont;0.865;0.0221;0.323;9.79
sim_0945;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_3;5.17264517902e-10;Q14_7;YES;Amont_C, Syst_Est_amont;1.25;0.033;0.41;0.979
sim_0946;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_4;5.17264517903e-10;Q14_7;YES;Amont_C, Syst_Est_amont;0.827;0.0211;0.318;9.81
sim_0947;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_3+1_2a_4;5.17264517903e-10;Q14_7;YES;Amont_C, Syst_Est_amont;0.847;0.0226;0.322;9.82
sim_0948;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3;4.6976595975e-12;Q14_7;YES;Amont_C, Syst_Est_amont;1.25;0.033;0.41;0.904
sim_0949;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_4;4.6976595975e-12;Q14_7;YES;Amont_C;0.825;0.02;0.317;9.88
sim_0950;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_3+1_2a_4;4.6976595975e-12;Q14_7;YES;Amont_C, Syst_Est_amont;0.851;0.0221;0.323;9.8
sim_0951;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_3+1_2a_4;4.6976595975e-12;Q14_7;YES;Amont_C, Syst_Est_amont;0.813;0.0211;0.318;9.82
sim_0952;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;4.26629025e-14;Q14_7;YES;Amont_C;0.812;0.0199;0.316;9.89
sim_0953;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_0;1.113075e-06;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.04
sim_0954;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1;1.00511595538e-08;Q14_7;YES;Amont_C;1.29;0.0331;0.41;0.979
sim_0955;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_2;1.00511595538e-08;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.01
sim_0956;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_3;1.00511595538e-08;Q14_7;YES;Amont_C;1.25;0.033;0.41;1.06
sim_0957;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_4;1.00511595538e-08;Q14_7;YES;Amont_C;0.859;0.0226;0.322;9.92
sim_0958;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2;9.12819737475e-11;Q14_7;YES;Amont_C;1.29;0.0331;0.41;0.959
sim_0959;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_3;9.12819737475e-11;Q14_7;YES;Amont_C;1.25;0.033;0.41;0.98
sim_0960;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_4;9.12819737475e-11;Q14_7;YES;Amont_C;0.85;0.0223;0.321;9.98
sim_0961;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_3;9.12819737475e-11;Q14_7;YES;Amont_C;1.25;0.033;0.41;1.01
sim_0962;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_4;9.12819737475e-11;Q14_7;YES;Amont_C;0.813;0.0196;0.314;9.94
sim_0963;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_3+1_2a_4;9.12819737475e-11;Q14_7;YES;Amont_C;0.846;0.0226;0.322;9.93
sim_0964;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3;8.289987525e-13;Q14_7;YES;Amont_C;1.26;0.033;0.41;0.959
sim_0965;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_4;8.289987525e-13;Q14_7;YES;Amont_C;0.805;0.0183;0.312;9.96
sim_0966;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_3+1_2a_4;8.289987525e-13;Q14_7;YES;Amont_C;0.836;0.0222;0.321;9.99
sim_0967;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_3+1_2a_4;8.289987525e-13;Q14_7;YES;Amont_C;0.8;0.0196;0.314;9.96
sim_0968;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;7.5287475e-15;Q14_7;YES;Amont_C;0.792;0.0183;0.312;9.97
sim_0969;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_0;0.000152775;Q14_7;YES;Amont_C;1.31;0.0313;0.412;1.15
sim_0970;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1;1.37957091914e-06;Q14_7;YES;Amont_C;1.31;0.0313;0.412;1.11
sim_0971;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_2;1.37957091914e-06;Q14_7;YES;Amont_C;1.31;0.0312;0.412;1.1
sim_0972;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_3;1.37957091914e-06;Q14_7;YES;Amont_C;1.27;0.0312;0.412;1.15
sim_0973;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_4;1.37957091914e-06;Q14_7;YES;Amont_C;0.862;0.0145;0.309;9.47
sim_0974;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1+1_2a_2;1.25288983575e-08;Q14_7;YES;Amont_C;1.31;0.0312;0.412;0.999
sim_0975;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1+1_2a_3;1.25288983575e-08;Q14_7;YES;Amont_C;1.28;0.0312;0.412;1.11
sim_0976;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1+1_2a_4;1.25288983575e-08;Q14_7;YES;Amont_C;0.858;0.0152;0.31;9.55
sim_0977;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_2+1_2a_3;1.25288983575e-08;Q14_7;YES;Amont_C;1.28;0.0312;0.412;1.1
sim_0978;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_2+1_2a_4;1.25288983575e-08;Q14_7;YES;Amont_C;0.859;0.0155;0.311;9.2
sim_0979;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_3+1_2a_4;1.25288983575e-08;Q14_7;YES;Amont_C;0.849;0.0145;0.31;9.48
sim_0980;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1+1_2a_2+1_2a_3;1.137841425e-10;Q14_7;YES;Amont_C;1.28;0.0312;0.412;0.999
sim_0981;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1+1_2a_2+1_2a_4;1.137841425e-10;Q14_7;YES;Amont_C;0.861;0.0162;0.313;9.16
sim_0982;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1+1_2a_3+1_2a_4;1.137841425e-10;Q14_7;YES;Amont_C;0.845;0.0152;0.31;9.55
sim_0983;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_2+1_2a_3+1_2a_4;1.137841425e-10;Q14_7;YES;Amont_C;0.846;0.0155;0.311;9.19
sim_0984;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;1.0333575e-12;Q14_7;YES;Amont_C;0.848;0.0162;0.313;9.17
sim_0985;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_0;2.67138e-05;Q14_7;YES;Amont_C;1.31;0.0313;0.412;1.15
sim_0986;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1;2.4122782929e-07;Q14_7;YES;Amont_C;1.31;0.0312;0.412;1.11
sim_0987;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_2;2.4122782929e-07;Q14_7;YES;Amont_C;1.31;0.0312;0.412;1.1
sim_0988;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_3;2.4122782929e-07;Q14_7;YES;Amont_C;1.27;0.0312;0.412;1.15
sim_0989;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_4;2.4122782929e-07;Q14_7;YES;Amont_C;0.869;0.0153;0.312;9.22
sim_0990;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1+1_2a_2;2.19076736994e-09;Q14_7;YES;Amont_C;1.31;0.0312;0.412;0.992
sim_0991;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1+1_2a_3;2.19076736994e-09;Q14_7;YES;Amont_C;1.28;0.0312;0.412;1.11
sim_0992;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1+1_2a_4;2.19076736994e-09;Q14_7;YES;Amont_C;0.863;0.0156;0.311;9.35
sim_0993;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_2+1_2a_3;2.19076736994e-09;Q14_7;YES;Amont_C;1.28;0.0312;0.412;1.1
sim_0994;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_2+1_2a_4;2.19076736994e-09;Q14_7;YES;Amont_C;0.862;0.0158;0.312;9.08
sim_0995;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_3+1_2a_4;2.19076736994e-09;Q14_7;YES;Amont_C;0.856;0.0154;0.312;9.23
sim_0996;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1+1_2a_2+1_2a_3;1.989597006e-11;Q14_7;YES;Amont_C;1.28;0.0312;0.412;0.993
sim_0997;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1+1_2a_2+1_2a_4;1.989597006e-11;Q14_7;YES;Amont_C;0.863;0.0162;0.313;9.11
sim_0998;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1+1_2a_3+1_2a_4;1.989597006e-11;Q14_7;YES;Amont_C;0.85;0.0156;0.311;9.35
sim_0999;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_2+1_2a_3+1_2a_4;1.989597006e-11;Q14_7;YES;Amont_C;0.85;0.0159;0.312;9.09
sim_1000;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;1.8068994e-13;Q14_7;YES;Amont_C;0.85;0.0162;0.314;9.12
sim_1001;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_0;2.67138e-05;Q14_7;YES;Amont_C;1.31;0.0313;0.412;1.15
sim_1002;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1;2.4122782929e-07;Q14_7;YES;Amont_C;1.31;0.0313;0.412;1.11
sim_1003;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_2;2.4122782929e-07;Q14_7;YES;Amont_C;1.31;0.0312;0.412;1.09
sim_1004;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_3;2.4122782929e-07;Q14_7;YES;Amont_C;1.27;0.0312;0.412;1.15
sim_1005;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_4;2.4122782929e-07;Q14_7;YES;Amont_C;0.871;0.0154;0.313;8.76
sim_1006;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1+1_2a_2;2.19076736994e-09;Q14_7;YES;Amont_C;1.31;0.0312;0.412;0.992
sim_1007;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1+1_2a_3;2.19076736994e-09;Q14_7;YES;Amont_C;1.28;0.0312;0.412;1.11
sim_1008;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1+1_2a_4;2.19076736994e-09;Q14_7;YES;Amont_C;0.866;0.0161;0.313;8.98
sim_1009;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_2+1_2a_3;2.19076736994e-09;Q14_7;YES;Amont_C;1.28;0.0312;0.412;1.09
sim_1010;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_2+1_2a_4;2.19076736994e-09;Q14_7;YES;Amont_C;0.867;0.0161;0.313;8.85
sim_1011;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_3+1_2a_4;2.19076736994e-09;Q14_7;YES;Amont_C;0.858;0.0154;0.313;8.76
sim_1012;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1+1_2a_2+1_2a_3;1.989597006e-11;Q14_7;YES;Amont_C;1.28;0.0312;0.412;0.993
sim_1013;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1+1_2a_2+1_2a_4;1.989597006e-11;Q14_7;YES;Amont_C;0.865;0.0165;0.314;8.91
sim_1014;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1+1_2a_3+1_2a_4;1.989597006e-11;Q14_7;YES;Amont_C;0.853;0.0161;0.313;8.99
sim_1015;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_2+1_2a_3+1_2a_4;1.989597006e-11;Q14_7;YES;Amont_C;0.854;0.0161;0.313;8.85
sim_1016;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;1.8068994e-13;Q14_7;YES;Amont_C;0.852;0.0165;0.314;8.92
sim_1017;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_0;6.307425e-06;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.7
sim_1018;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1;5.69565708046e-08;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.69
sim_1019;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_2;5.69565708046e-08;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.64
sim_1020;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_3;5.69565708046e-08;Q14_7;YES;Amont_C;1.25;0.0331;0.41;1.72
sim_1021;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_4;5.69565708046e-08;Q14_7;YES;Amont_C;0.77;0.0138;0.3;10.8
sim_1022;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1+1_2a_2;5.17264517902e-10;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.59
sim_1023;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1+1_2a_3;5.17264517902e-10;Q14_7;YES;Amont_C;1.25;0.0331;0.41;1.7
sim_1024;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1+1_2a_4;5.17264517902e-10;Q14_7;YES;Amont_C;0.764;0.0145;0.3;10.8
sim_1025;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_2+1_2a_3;5.17264517902e-10;Q14_7;YES;Amont_C;1.25;0.0331;0.41;1.64
sim_1026;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_2+1_2a_4;5.17264517902e-10;Q14_7;YES;Amont_C;0.776;0.0154;0.303;10.4
sim_1027;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_3+1_2a_4;5.17264517902e-10;Q14_7;YES;Amont_C;0.757;0.0138;0.3;10.8
sim_1028;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3;4.6976595975e-12;Q14_7;YES;Amont_C;1.25;0.0331;0.41;1.6
sim_1029;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_4;4.6976595975e-12;Q14_7;YES;Amont_C;0.78;0.0165;0.306;10.4
sim_1030;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1+1_2a_3+1_2a_4;4.6976595975e-12;Q14_7;YES;Amont_C;0.751;0.0145;0.3;10.8
sim_1031;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_2+1_2a_3+1_2a_4;4.6976595975e-12;Q14_7;YES;Amont_C;0.764;0.0154;0.303;10.4
sim_1032;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;4.26629025e-14;Q14_7;YES;Amont_C;0.767;0.0165;0.306;10.4
sim_1033;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;4.7142e-06;Q14_7;YES;Amont_C;1.31;0.0313;0.412;1.15
sim_1034;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1;4.25696169335e-08;Q14_7;YES;Amont_C;1.31;0.0313;0.412;1.1
sim_1035;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_2;4.25696169335e-08;Q14_7;YES;Amont_C;1.31;0.0313;0.412;1.09
sim_1036;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_3;4.25696169335e-08;Q14_7;YES;Amont_C;1.27;0.0312;0.412;1.15
sim_1037;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_4;4.25696169335e-08;Q14_7;YES;Amont_C;0.875;0.0153;0.313;8.67
sim_1038;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1+1_2a_2;3.8660600646e-10;Q14_7;YES;Amont_C;1.31;0.0312;0.412;0.985
sim_1039;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1+1_2a_3;3.8660600646e-10;Q14_7;YES;Amont_C;1.28;0.0312;0.412;1.11
sim_1040;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1+1_2a_4;3.8660600646e-10;Q14_7;YES;Amont_C;0.869;0.016;0.313;8.93
sim_1041;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_2+1_2a_3;3.8660600646e-10;Q14_7;YES;Amont_C;1.28;0.0312;0.412;1.09
sim_1042;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_2+1_2a_4;3.8660600646e-10;Q14_7;YES;Amont_C;0.868;0.0161;0.313;8.83
sim_1043;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_3+1_2a_4;3.8660600646e-10;Q14_7;YES;Amont_C;0.862;0.0154;0.313;8.68
sim_1044;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1+1_2a_2+1_2a_3;3.51105354e-12;Q14_7;YES;Amont_C;1.28;0.0312;0.412;0.986
sim_1045;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1+1_2a_2+1_2a_4;3.51105354e-12;Q14_7;YES;Amont_C;0.866;0.0164;0.314;8.91
sim_1046;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1+1_2a_3+1_2a_4;3.51105354e-12;Q14_7;YES;Amont_C;0.855;0.016;0.313;8.93
sim_1047;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_2+1_2a_3+1_2a_4;3.51105354e-12;Q14_7;YES;Amont_C;0.855;0.016;0.313;8.83
sim_1048;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;3.188646e-14;Q14_7;YES;Amont_C;0.853;0.0164;0.314;8.92
sim_1049;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;1.113075e-06;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.73
sim_1050;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1;1.00511595538e-08;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.71
sim_1051;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_2;1.00511595538e-08;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.68
